No,Tanggal,Pukul,Latitude ,Longitude,Heading,Kecepatan K1(knots)
487,16/5/2023,19:36,3.4547,123.2625,52,11.1
488,16/5/2023,19:42,3.4658,123.2766,52,11.1
489,16/5/2023,19:48,3.4769,123.2907,52,11.1
490,16/5/2023,19:54,3.488,123.3048,52,11.1
491,16/5/2023,20:00,3.4991,123.3189,52,11.1
492,16/5/2023,20:06,3.5102,123.333,52,11.1
493,16/5/2023,20:12,3.5213,123.3471,52,11.1
494,16/5/2023,20:18,3.5324,123.3612,52,11.1
495,16/5/2023,20:24,3.5435,123.3753,52,11.1
496,16/5/2023,20:30,3.5546,123.3894,52,11.1
497,16/5/2023,20:36,3.5657,123.4035,52,11.1
498,16/5/2023,20:42,3.5768,123.4176,52,11.1
499,16/5/2023,20:48,3.5879,123.4317,52,11.1
500,16/5/2023,20:54,3.599,123.4458,52,11.1
501,16/5/2023,21:00,3.6101,123.4599,52,11.1
502,16/5/2023,21:06,3.6212,123.474,52,11.1
503,16/5/2023,21:12,3.6323,123.4881,52,11.1
504,16/5/2023,21:18,3.6434,123.5022,52,11.1
505,16/5/2023,21:24,3.6545,123.5163,52,11.1
506,16/5/2023,21:30,3.6656,123.5304,52,11.1
507,16/5/2023,21:36,3.6767,123.5445,52,11.1
508,16/5/2023,21:42,3.6878,123.5586,52,11.1
509,16/5/2023,21:48,3.6989,123.5727,52,11.1
510,16/5/2023,21:54,3.71,123.5868,52,11.1
511,16/5/2023,22:00,3.7211,123.6009,52,11.1
512,16/5/2023,22:06,3.7322,123.615,52,11.1
513,16/5/2023,22:12,3.7433,123.6291,52,11.1
514,16/5/2023,22:18,3.7544,123.6432,52,11.1
515,16/5/2023,22:24,3.7655,123.6573,52,11.1
516,16/5/2023,22:30,3.7766,123.6714,52,11.1
517,16/5/2023,22:36,3.7877,123.6855,52,11.1
518,16/5/2023,22:42,3.7988,123.6996,52,11.1
519,16/5/2023,22:48,3.8099,123.7137,52,11.1
520,16/5/2023,22:54,3.821,123.7278,52,11.1
521,16/5/2023,23:00,3.8321,123.7419,52,11.1
522,16/5/2023,23:06,3.8432,123.756,52,11.1
523,16/5/2023,23:12,3.8543,123.7701,52,11.1
524,16/5/2023,23:18,3.8654,123.7842,52,11.1
525,16/5/2023,23:24,3.8765,123.7983,52,11.1
526,16/5/2023,23:30,3.8876,123.8124,52,11.1
527,16/5/2023,23:36,3.8987,123.8265,52,11.1
528,16/5/2023,23:42,3.9098,123.8406,52,11.1
529,16/5/2023,23:48,3.9209,123.8547,52,11.1
530,16/5/2023,23:54,3.932,123.8688,52,11.1
531,17/5/2023,0:00,3.9431,123.8829,52,11.1
532,17/5/2023,0:06,3.9542,123.897,52,11.1
533,17/5/2023,0:12,3.9653,123.9111,52,11.1
534,17/5/2023,0:18,3.9764,123.9252,52,11.1
535,17/5/2023,0:24,3.9875,123.9393,52,11.1
536,17/5/2023,0:30,3.9986,123.9534,52,11.1
537,17/5/2023,0:36,4.0097,123.9675,52,11.1
538,17/5/2023,0:42,4.0208,123.9816,52,11.1
539,17/5/2023,0:48,4.0319,123.9957,52,11.1
540,17/5/2023,0:54,4.043,124.0098,52,11.1
541,17/5/2023,1:00,4.0541,124.0239,52,11.1
542,17/5/2023,1:06,4.0652,124.038,52,11.1
543,17/5/2023,1:12,4.0763,124.0521,52,11.1
544,17/5/2023,1:18,4.0874,124.0662,52,11.1
545,17/5/2023,1:24,4.0985,124.0803,52,11.1
546,17/5/2023,1:30,4.1096,124.0944,52,11.1
547,17/5/2023,1:36,4.1207,124.1085,52,11.1
548,17/5/2023,1:42,4.1318,124.1226,52,11.1
549,17/5/2023,1:48,4.1429,124.1367,52,11.1
550,17/5/2023,1:54,4.154,124.1508,52,11.1
551,17/5/2023,2:00,4.1651,124.1649,52,11.1
552,17/5/2023,2:06,4.1762,124.179,52,11.1
553,17/5/2023,2:12,4.1873,124.1931,52,11.1
554,17/5/2023,2:18,4.1984,124.2072,52,11.1
555,17/5/2023,2:24,4.2095,124.2213,52,11.1
556,17/5/2023,2:30,4.2206,124.2354,52,11.1
557,17/5/2023,2:36,4.2317,124.2495,52,11.1
558,17/5/2023,2:42,4.2428,124.2636,52,11.1
559,17/5/2023,2:48,4.2539,124.2777,52,11.1
560,17/5/2023,2:54,4.265,124.2918,52,11.1
561,17/5/2023,3:00,4.2761,124.3059,52,11.1
562,17/5/2023,3:06,4.2872,124.32,52,11.1
563,17/5/2023,3:12,4.2983,124.3341,52,11.1
564,17/5/2023,3:18,4.3094,124.3482,52,11.1
565,17/5/2023,3:24,4.3205,124.3623,52,11.1
566,17/5/2023,3:30,4.3316,124.3764,52,11.1
567,17/5/2023,3:36,4.3427,124.3905,52,11.1
568,17/5/2023,3:42,4.3538,124.4046,52,11.1
569,17/5/2023,3:48,4.3649,124.4187,52,11.1
570,17/5/2023,3:54,4.376,124.4328,52,11.1
571,17/5/2023,4:00,4.3871,124.4469,52,11.1
572,17/5/2023,4:06,4.3982,124.461,52,11.1
573,17/5/2023,4:12,4.4093,124.4751,52,11.1
574,17/5/2023,4:18,4.4204,124.4892,52,11.1
575,17/5/2023,4:24,4.4315,124.5033,52,11.1
576,17/5/2023,4:30,4.4426,124.5174,52,11.1
577,17/5/2023,4:36,4.4537,124.5315,52,11.1
578,17/5/2023,4:42,4.4648,124.5456,52,11.1
579,17/5/2023,4:48,4.4759,124.5597,52,11.1
580,17/5/2023,4:54,4.487,124.5738,52,11.1
581,17/5/2023,5:00,4.4981,124.5879,52,11.1
582,17/5/2023,5:06,4.5092,124.602,52,11.1
583,17/5/2023,5:12,4.5203,124.6161,52,11.1
584,17/5/2023,5:18,4.5314,124.6302,52,11.1
585,17/5/2023,5:24,4.5425,124.6443,52,11.1
586,17/5/2023,5:30,4.5536,124.6584,52,11.1
587,17/5/2023,5:36,4.5647,124.6725,52,11.1
588,17/5/2023,5:42,4.5758,124.6866,52,11.1
589,17/5/2023,5:48,4.5869,124.7007,52,11.1
590,17/5/2023,5:54,4.598,124.7148,52,11.1
591,17/5/2023,6:00,4.6091,124.7289,52,11.1
592,17/5/2023,6:06,4.6202,124.743,52,11.1
593,17/5/2023,6:12,4.6313,124.7571,52,11.1
594,17/5/2023,6:18,4.6424,124.7712,52,11.1
595,17/5/2023,6:24,4.6535,124.7853,52,11.1
596,17/5/2023,6:30,4.6646,124.7994,52,11.1
597,17/5/2023,6:36,4.6757,124.8135,52,11.1
598,17/5/2023,6:42,4.6868,124.8276,52,11.1
599,17/5/2023,6:48,4.6979,124.8417,52,11.1
600,17/5/2023,6:54,4.709,124.8558,52,11.1
601,17/5/2023,7:00,4.7201,124.8699,52,11.1
602,17/5/2023,7:06,4.7312,124.884,52,11.1
603,17/5/2023,7:12,4.7423,124.8981,52,11.1
604,17/5/2023,7:18,4.7534,124.9122,52,11.1
605,17/5/2023,7:24,4.7645,124.9263,52,11.1
606,17/5/2023,7:30,4.7756,124.9404,52,11.1
607,17/5/2023,7:36,4.7867,124.9545,52,11.1
608,17/5/2023,7:42,4.7978,124.9686,52,11.1
609,17/5/2023,7:48,4.8089,124.9827,52,11.1
610,17/5/2023,7:54,4.82,124.9968,52,11.1
611,17/5/2023,8:00,4.8311,125.0109,52,11.1
612,17/5/2023,8:06,4.8422,125.025,52,11.1
613,17/5/2023,8:12,4.8533,125.0391,52,11.1
614,17/5/2023,8:18,4.8644,125.0532,52,11.1
615,17/5/2023,8:24,4.8755,125.0673,52,11.1
616,17/5/2023,8:30,4.8866,125.0814,52,11.1
617,17/5/2023,8:36,4.8977,125.0955,52,11.1
618,17/5/2023,8:42,4.9088,125.1096,52,11.1
619,17/5/2023,8:48,4.9199,125.1237,52,11.1
620,17/5/2023,8:54,4.931,125.1378,52,11.1
621,17/5/2023,9:00,4.9421,125.1519,52,11.1
622,17/5/2023,9:06,4.9532,125.166,52,11.1
623,17/5/2023,9:12,4.9643,125.1801,52,11.1
624,17/5/2023,9:18,4.9754,125.1942,52,11.1
625,17/5/2023,9:24,4.9865,125.2083,52,11.1
626,17/5/2023,9:30,4.9976,125.2224,52,11.1
627,17/5/2023,9:36,5.0087,125.2365,52,11.1
628,17/5/2023,9:42,5.0198,125.2506,52,11.1
629,17/5/2023,9:48,5.0309,125.2647,52,11.1
630,17/5/2023,9:54,5.042,125.2788,52,11.1
631,17/5/2023,10:00,5.0531,125.2929,52,11.1
632,17/5/2023,10:06,5.0642,125.307,52,11.1
633,17/5/2023,10:12,5.0753,125.3211,52,11.1
634,17/5/2023,10:18,5.0864,125.3352,52,11.1
669,17/5/2023,13:48,5.4749,125.8287,52,11.1
670,17/5/2023,13:54,5.486,125.8428,52,11.1
671,17/5/2023,14:00,5.4971,125.8569,52,11.1
672,17/5/2023,14:06,5.5082,125.871,52,11.1
673,17/5/2023,14:12,5.5193,125.8851,52,11.1
674,17/5/2023,14:18,5.5304,125.8992,52,11.1
675,17/5/2023,14:24,5.5415,125.9133,52,11.1
676,17/5/2023,14:30,5.5526,125.9274,52,11.1
677,17/5/2023,14:36,5.5637,125.9415,52,11.1
678,17/5/2023,14:42,5.5748,125.9556,52,11.1
679,17/5/2023,14:48,5.5859,125.9697,52,11.1
680,17/5/2023,14:54,5.597,125.9838,52,11.1
681,17/5/2023,15:00,5.6081,125.9979,52,11.1
682,17/5/2023,15:06,5.6192,126.012,52,11.1
683,17/5/2023,15:12,5.6303,126.0261,52,11.1
684,17/5/2023,15:18,5.6414,126.0402,52,11.1
685,17/5/2023,15:24,5.6525,126.0543,52,11.1
686,17/5/2023,15:30,5.6636,126.0684,52,11.1
687,17/5/2023,15:36,5.6747,126.0825,52,11.1
688,17/5/2023,15:42,5.6858,126.0966,52,11.1
689,17/5/2023,15:48,5.6969,126.1107,52,11.1
690,17/5/2023,15:54,5.708,126.1248,52,11.1
691,17/5/2023,16:00,5.7191,126.1389,52,11.1
692,17/5/2023,16:06,5.7302,126.153,52,11.1
693,17/5/2023,16:12,5.7413,126.1671,52,11.1
694,17/5/2023,16:18,5.7524,126.1812,52,11.1
695,17/5/2023,16:24,5.7635,126.1953,52,11.1
696,17/5/2023,16:30,5.7746,126.2094,52,11.1
697,17/5/2023,16:36,5.7857,126.2235,52,11.1
698,17/5/2023,16:42,5.7968,126.2376,52,11.1
699,17/5/2023,16:48,5.8079,126.2517,52,11.1
700,17/5/2023,16:54,5.819,126.2658,52,11.1
701,17/5/2023,17:00,5.8301,126.2799,52,11.1
702,17/5/2023,17:06,5.8412,126.294,52,11.1
703,17/5/2023,17:12,5.8523,126.3081,52,11.1
704,17/5/2023,17:18,5.8634,126.3222,52,11.1
705,17/5/2023,17:24,5.8745,126.3363,52,11.1
706,17/5/2023,17:30,5.8856,126.3504,52,11.1
707,17/5/2023,17:36,5.8967,126.3645,52,11.1
708,17/5/2023,17:42,5.9078,126.3786,52,11.1
709,17/5/2023,17:48,5.9189,126.3927,52,11.1
710,17/5/2023,17:54,5.93,126.4068,52,11.1
711,17/5/2023,18:00,5.9411,126.4209,52,11.1
712,17/5/2023,18:06,5.9522,126.435,52,11.1
713,17/5/2023,18:12,5.9633,126.4491,52,11.1
714,17/5/2023,18:18,5.9744,126.4632,52,11.1
715,17/5/2023,18:24,5.9855,126.4773,52,11.1
716,17/5/2023,18:30,5.9966,126.4914,52,11.1
717,17/5/2023,18:36,6.0077,126.5055,52,11.1
718,17/5/2023,18:42,6.0188,126.5196,52,11.1
719,17/5/2023,18:48,6.0299,126.5337,52,11.1
720,17/5/2023,18:54,,,,
