No,Tanggal,Pukul,Latitude ,Longitude,Heading,Kecepatan K1(knots)
631,17/5/2023,10:00,-0.051756,118.830468,53,11.1
632,17/5/2023,10:06,-0.0626272,118.8156816,53,11.1
633,17/5/2023,10:12,-0.0734984,118.8008952,53,11.1
634,17/5/2023,10:18,-0.0843696,118.7861088,53,11.1
635,17/5/2023,10:24,-0.0952408,118.7713224,53,11.1
636,17/5/2023,10:30,-0.106112,118.756536,53,11.1
637,17/5/2023,10:36,-0.1169832,118.7417496,53,11.1
638,17/5/2023,10:42,-0.1278544,118.7269632,53,11.1
639,17/5/2023,10:48,-0.1387256,118.7121768,53,11.1
640,17/5/2023,10:54,-0.1495968,118.6973904,53,11.1
641,17/5/2023,11:00,-0.160468,118.682604,53,11.1
642,17/5/2023,11:06,-0.1713392,118.6678176,53,11.1
643,17/5/2023,11:12,-0.1822104,118.6530312,53,11.1
644,17/5/2023,11:18,-0.1930816,118.6382448,53,11.1
645,17/5/2023,11:24,-0.2039528,118.6234584,53,11.1
646,17/5/2023,11:30,-0.214824,118.608672,53,11.1
647,17/5/2023,11:36,-0.2256952,118.5938856,53,11.1
648,17/5/2023,11:42,-0.2365664,118.5790992,53,11.1
649,17/5/2023,11:48,-0.2474376,118.5643128,53,11.1
650,17/5/2023,11:54,-0.2583088,118.5495264,53,11.1
651,17/5/2023,12:00,-0.26918,118.53474,53,11.1
652,17/5/2023,12:06,-0.2800512,118.5199536,53,11.1
653,17/5/2023,12:12,-0.2909224,118.5051672,53,11.1
654,17/5/2023,12:18,-0.3017936,118.4903808,53,11.1
655,17/5/2023,12:24,-0.3126648,118.4755944,53,11.1
656,17/5/2023,12:30,-0.323536,118.460808,53,11.1
657,17/5/2023,12:36,-0.3344072,118.4460216,53,11.1
658,17/5/2023,12:42,-0.3452784,118.4312352,53,11.1
659,17/5/2023,12:48,-0.3561496,118.4164488,53,11.1
660,17/5/2023,12:54,-0.3670208,118.4016624,53,11.1
661,17/5/2023,13:00,-0.377892,118.386876,53,11.1
662,17/5/2023,13:06,-0.3887632,118.3720896,53,11.1
663,17/5/2023,13:12,-0.3996344,118.3573032,53,11.1
664,17/5/2023,13:18,-0.4105056,118.3425168,53,11.1
665,17/5/2023,13:24,-0.4213768,118.3277304,53,11.1
666,17/5/2023,13:30,-0.432248,118.312944,53,11.1
667,17/5/2023,13:36,-0.4431192,118.2981576,53,11.1
668,17/5/2023,13:42,-0.4539904,118.2833712,53,11.1
669,17/5/2023,13:48,-0.4648616,118.2685848,53,11.1
670,17/5/2023,13:54,-0.4757328,118.2537984,53,11.1
671,17/5/2023,14:00,-0.486604,118.239012,53,11.1
672,17/5/2023,14:06,-0.4974752,118.2242256,53,11.1
673,17/5/2023,14:12,-0.5083464,118.2094392,53,11.1
674,17/5/2023,14:18,-0.5192176,118.1946528,53,11.1
675,17/5/2023,14:24,-0.5300888,118.1798664,53,11.1
676,17/5/2023,14:30,-0.54096,118.16508,53,11.1
677,17/5/2023,14:36,-0.5518312,118.1502936,53,11.1
678,17/5/2023,14:42,-0.5627024,118.1355072,53,11.1
679,17/5/2023,14:48,-0.5735736,118.1207208,53,11.1
680,17/5/2023,14:54,-0.5844448,118.1059344,53,11.1
681,17/5/2023,15:00,-0.595316,118.091148,53,11.1
682,17/5/2023,15:06,-0.6061872,118.0763616,53,11.1
683,17/5/2023,15:12,-0.6170584,118.0615752,53,11.1
684,17/5/2023,15:18,-0.6279296,118.0467888,53,11.1
685,17/5/2023,15:24,-0.6388008,118.0320024,53,11.1
686,17/5/2023,15:30,-0.649672,118.017216,53,11.1
687,17/5/2023,15:36,-0.6605432,118.0024296,53,11.1
688,17/5/2023,15:42,-0.6714144,117.9876432,53,11.1
689,17/5/2023,15:48,-0.6822856,117.9728568,53,11.1
690,17/5/2023,15:54,-0.6931568,117.9580704,53,11.1
691,17/5/2023,16:00,-0.704028,117.943284,53,11.1
692,17/5/2023,16:06,-0.7148992,117.9284976,53,11.1
693,17/5/2023,16:12,-0.7257704,117.9137112,53,11.1
694,17/5/2023,16:18,-0.7366416,117.8989248,53,11.1
695,17/5/2023,16:24,-0.7475128,117.8841384,53,11.1
696,17/5/2023,16:30,-0.758384,117.869352,53,11.1
697,17/5/2023,16:36,-0.7692552,117.8545656,53,11.1
698,17/5/2023,16:42,-0.7801264,117.8397792,53,11.1
699,17/5/2023,16:48,-0.7909976,117.8249928,53,11.1
700,17/5/2023,16:54,-0.8018688,117.8102064,53,11.1
701,17/5/2023,17:00,-0.81274,117.79542,53,11.1
702,17/5/2023,17:06,-0.8236112,117.7806336,53,11.1
703,17/5/2023,17:12,-0.8344824,117.7658472,53,11.1
704,17/5/2023,17:18,-0.8453536,117.7510608,53,11.1
705,17/5/2023,17:24,-0.8562248,117.7362744,53,11.1
706,17/5/2023,17:30,-0.867096,117.721488,53,11.1
707,17/5/2023,17:36,-0.8779672,117.7067016,53,11.1
708,17/5/2023,17:42,-0.8888384,117.6919152,53,11.1
709,17/5/2023,17:48,-0.8997096,117.6771288,53,11.1
710,17/5/2023,17:54,-0.9105808,117.6623424,53,11.1
711,17/5/2023,18:00,-0.921452,117.647556,53,11.1
712,17/5/2023,18:06,-0.9323232,117.6327696,53,11.1
713,17/5/2023,18:12,-0.9431944,117.6179832,53,11.1
714,17/5/2023,18:18,-0.9540656,117.6031968,53,11.1
715,17/5/2023,18:24,-0.9649368,117.5884104,53,11.1
716,17/5/2023,18:30,-0.975808,117.573624,53,11.1
717,17/5/2023,18:36,-0.9866792,117.5588376,53,11.1
718,17/5/2023,18:42,-0.9975504,117.5440512,53,11.1
719,17/5/2023,18:48,-1.0084216,117.5292648,53,11.1
720,17/5/2023,18:54,-1.0192928,117.5144784,53,11.1
