No,Tanggal,Pukul,Jarak(m),Delhead,delV,Vw,s(JarakPandang) 
516,16/5/2023,22:30,85.90559576,1,6.1,,
517,16/5/2023,22:36,87.09739308,1,6.1,,
518,16/5/2023,22:42,88.30013521,1,6.1,,
519,16/5/2023,22:48,89.51387158,1,6.1,,
520,16/5/2023,22:54,90.73865163,1,6.1,,
521,16/5/2023,23:00,91.97452476,1,6.1,,
522,16/5/2023,23:06,93.22154039,1,6.1,,
523,16/5/2023,23:12,94.47974792,1,6.1,,
524,16/5/2023,23:18,95.74919673,1,6.1,,
525,16/5/2023,23:24,97.0299362,1,6.1,,
526,16/5/2023,23:30,98.32201571,1,6.1,,
527,16/5/2023,23:36,99.6254846,1,6.1,,
528,16/5/2023,23:42,100.9403922,1,6.1,,
529,16/5/2023,23:48,102.266788,1,6.1,,
530,16/5/2023,23:54,103.6047211,1,6.1,,
531,17/5/2023,0:00,104.954241,1,6.1,,
532,17/5/2023,0:06,106.3153969,1,6.1,,
533,17/5/2023,0:12,107.6882381,1,6.1,,
534,17/5/2023,0:18,109.072814,1,6.1,,
535,17/5/2023,0:24,110.4691739,1,6.1,,
536,17/5/2023,0:30,111.8773669,1,6.1,,
537,17/5/2023,0:36,113.2974423,1,6.1,,
538,17/5/2023,0:42,114.7294495,1,6.1,,
539,17/5/2023,0:48,116.1734376,1,6.1,,
540,17/5/2023,0:54,117.6294559,1,6.1,,
541,17/5/2023,1:00,119.0975536,1,6.1,,
542,17/5/2023,1:06,120.57778,1,6.1,,
543,17/5/2023,1:12,122.0701841,1,6.1,,
544,17/5/2023,1:18,123.5748152,1,6.1,,
545,17/5/2023,1:24,125.0917226,1,6.1,,
546,17/5/2023,1:30,126.6209553,1,6.1,,
547,17/5/2023,1:36,128.1625625,1,6.1,,
548,17/5/2023,1:42,129.7165934,1,6.1,,
549,17/5/2023,1:48,131.2830971,1,6.1,,
550,17/5/2023,1:54,132.8621228,1,6.1,,
551,17/5/2023,2:00,134.4537196,1,6.1,,
552,17/5/2023,2:06,136.0579365,1,6.1,,
553,17/5/2023,2:12,137.6748227,1,6.1,,
554,17/5/2023,2:18,139.3044273,1,6.1,,
555,17/5/2023,2:24,140.9467993,1,6.1,,
556,17/5/2023,2:30,142.6019879,1,6.1,,
557,17/5/2023,2:36,144.270042,1,6.1,,
558,17/5/2023,2:42,145.9510108,1,6.1,,
559,17/5/2023,2:48,147.6449433,1,6.1,,
560,17/5/2023,2:54,149.3518885,1,6.1,,
561,17/5/2023,3:00,151.0718953,1,6.1,,
562,17/5/2023,3:06,152.8050129,1,6.1,,
563,17/5/2023,3:12,154.5512903,1,6.1,,
564,17/5/2023,3:18,156.3107763,1,6.1,,
565,17/5/2023,3:24,158.08352,1,6.1,,
566,17/5/2023,3:30,159.8695704,1,6.1,,
567,17/5/2023,3:36,161.6689764,1,6.1,,
568,17/5/2023,3:42,163.4817869,1,6.1,,
569,17/5/2023,3:48,165.308051,1,6.1,,
570,17/5/2023,3:54,167.1478174,1,6.1,,
571,17/5/2023,4:00,169.0011351,1,6.1,,
572,17/5/2023,4:06,170.8680531,1,6.1,,
573,17/5/2023,4:12,172.7486202,1,6.1,,
574,17/5/2023,4:18,174.6428853,1,6.1,,
575,17/5/2023,4:24,176.5508973,1,6.1,,
576,17/5/2023,4:30,178.4727049,1,6.1,,
577,17/5/2023,4:36,180.4083572,1,6.1,,
578,17/5/2023,4:42,182.3579028,1,6.1,,
579,17/5/2023,4:48,184.3213907,1,6.1,,
580,17/5/2023,4:54,186.2988696,1,6.1,,
581,17/5/2023,5:00,188.2903884,1,6.1,,
582,17/5/2023,5:06,190.2959959,1,6.1,,
583,17/5/2023,5:12,192.3157408,1,6.1,,
584,17/5/2023,5:18,194.3496718,1,6.1,,
585,17/5/2023,5:24,196.3978379,1,6.1,,
586,17/5/2023,5:30,198.4602876,1,6.1,,
587,17/5/2023,5:36,200.5370699,1,6.1,,
588,17/5/2023,5:42,202.6282332,1,6.1,,
589,17/5/2023,5:48,204.7338265,1,6.1,,
590,17/5/2023,5:54,206.8538984,1,6.1,,
591,17/5/2023,6:00,208.9884976,1,6.1,,
592,17/5/2023,6:06,211.1376728,1,6.1,,
593,17/5/2023,6:12,213.3014726,1,6.1,,
594,17/5/2023,6:18,215.4799458,1,6.1,,
595,17/5/2023,6:24,217.6731409,1,6.1,,
596,17/5/2023,6:30,219.8811066,1,6.1,,
597,17/5/2023,6:36,222.1038915,1,6.1,,
598,17/5/2023,6:42,224.3415443,1,6.1,,
599,17/5/2023,6:48,226.5941136,1,6.1,,
600,17/5/2023,6:54,228.8616479,1,6.1,,
601,17/5/2023,7:00,231.1441958,1,6.1,,
602,17/5/2023,7:06,233.4418059,1,6.1,,
603,17/5/2023,7:12,235.7545268,1,6.1,,
604,17/5/2023,7:18,238.082407,1,6.1,,
605,17/5/2023,7:24,240.425495,1,6.1,,
606,17/5/2023,7:30,242.7838394,1,6.1,,
607,17/5/2023,7:36,245.1574887,1,6.1,,
608,17/5/2023,7:42,247.5464914,1,6.1,,
609,17/5/2023,7:48,249.9508959,1,6.1,,
610,17/5/2023,7:54,252.3707508,1,6.1,,
611,17/5/2023,8:00,254.8061045,1,6.1,,
612,17/5/2023,8:06,257.2570055,1,6.1,,
613,17/5/2023,8:12,259.7235022,1,6.1,,
614,17/5/2023,8:18,262.2056431,1,6.1,,
615,17/5/2023,8:24,264.7034766,1,6.1,,
616,17/5/2023,8:30,267.217051,1,6.1,,
617,17/5/2023,8:36,269.7464148,1,6.1,,
618,17/5/2023,8:42,272.2916164,1,6.1,,
619,17/5/2023,8:48,274.8527042,1,6.1,,
620,17/5/2023,8:54,277.4297264,1,6.1,,
621,17/5/2023,9:00,280.0227315,1,6.1,,
622,17/5/2023,9:06,282.6317678,1,6.1,,
623,17/5/2023,9:12,285.2568836,1,6.1,,
624,17/5/2023,9:18,287.8981273,1,6.1,,
625,17/5/2023,9:24,290.5555471,1,6.1,,
626,17/5/2023,9:30,293.2291913,1,6.1,,
627,17/5/2023,9:36,295.9191082,1,6.1,,
628,17/5/2023,9:42,298.6253462,1,6.1,,
629,17/5/2023,9:48,301.3479533,1,6.1,,
630,17/5/2023,9:54,304.086978,1,6.1,,
631,17/5/2023,10:00,306.8424683,1,6.1,,
632,17/5/2023,10:06,309.6144726,1,6.1,,
633,17/5/2023,10:12,312.403039,1,6.1,,
634,17/5/2023,10:18,315.2082158,1,6.1,,
635,17/5/2023,10:24,318.0300511,1,6.1,,
636,17/5/2023,10:30,320.868593,1,6.1,,
637,17/5/2023,10:36,323.7238898,1,6.1,,
638,17/5/2023,10:42,326.5959896,1,6.1,,
639,17/5/2023,10:48,329.4849406,1,6.1,,
640,17/5/2023,10:54,332.3907907,1,6.1,,
641,17/5/2023,11:00,335.3135883,1,6.1,,
642,17/5/2023,11:06,338.2533813,1,6.1,,
643,17/5/2023,11:12,341.2102178,1,6.1,,
644,17/5/2023,11:18,344.184146,1,6.1,,
645,17/5/2023,11:24,347.1752139,1,6.1,,
646,17/5/2023,11:30,350.1834694,1,6.1,,
647,17/5/2023,11:36,353.2089608,1,6.1,,
648,17/5/2023,11:42,356.2517359,1,6.1,,
649,17/5/2023,11:48,359.3118428,1,6.1,,
650,17/5/2023,11:54,362.3893296,1,6.1,,
651,17/5/2023,12:00,365.4842441,1,6.1,,
652,17/5/2023,12:06,368.5966343,1,6.1,,
653,17/5/2023,12:12,371.7265483,1,6.1,,
654,17/5/2023,12:18,374.874034,1,6.1,,
655,17/5/2023,12:24,378.0391393,1,6.1,,
656,17/5/2023,12:30,381.2219121,1,6.1,,
657,17/5/2023,12:36,384.4224003,1,6.1,,
658,17/5/2023,12:42,387.6406519,1,6.1,,
659,17/5/2023,12:48,390.8767147,1,6.1,,
660,17/5/2023,12:54,394.1306366,1,6.1,,
661,17/5/2023,13:00,397.4024655,1,6.1,,
662,17/5/2023,13:06,400.6922492,1,6.1,,
663,17/5/2023,13:12,404.0000355,1,6.1,,
664,17/5/2023,13:18,407.3258723,1,6.1,,
665,17/5/2023,13:24,410.6698074,1,6.1,,
666,17/5/2023,13:30,414.0318886,1,6.1,,
667,17/5/2023,13:36,417.4121636,1,6.1,,
668,17/5/2023,13:42,420.8106802,1,6.1,,
669,17/5/2023,13:48,424.2274862,1,6.1,,
670,17/5/2023,13:54,427.6626294,1,6.1,,
671,17/5/2023,14:00,431.1161574,1,6.1,,
672,17/5/2023,14:06,434.588118,1,6.1,,
673,17/5/2023,14:12,438.0785589,1,6.1,,
674,17/5/2023,14:18,441.5875278,1,6.1,,
675,17/5/2023,14:24,445.1150724,1,6.1,,
676,17/5/2023,14:30,448.6612403,1,6.1,,
677,17/5/2023,14:36,452.2260792,1,6.1,,
678,17/5/2023,14:42,455.8096367,1,6.1,,
679,17/5/2023,14:48,459.4119605,1,6.1,,
680,17/5/2023,14:54,463.0330981,1,6.1,,
681,17/5/2023,15:00,466.6730973,1,6.1,,
682,17/5/2023,15:06,470.3320055,1,6.1,,
683,17/5/2023,15:12,474.0098703,1,6.1,,
684,17/5/2023,15:18,477.7067394,1,6.1,,
685,17/5/2023,15:24,481.4226602,1,6.1,,
686,17/5/2023,15:30,485.1576803,1,6.1,,
687,17/5/2023,15:36,488.9118472,1,6.1,,
688,17/5/2023,15:42,492.6852085,1,6.1,,
689,17/5/2023,15:48,496.4778116,1,6.1,,
690,17/5/2023,15:54,500.289704,1,6.1,,
691,17/5/2023,16:00,504.1209331,1,6.1,,
692,17/5/2023,16:06,507.9715465,1,6.1,,
693,17/5/2023,16:12,511.8415916,1,6.1,,
694,17/5/2023,16:18,515.7311157,1,6.1,,
695,17/5/2023,16:24,519.6401664,1,6.1,,
696,17/5/2023,16:30,523.5687911,1,6.1,,
697,17/5/2023,16:36,527.517037,1,6.1,,
698,17/5/2023,16:42,531.4849516,1,6.1,,
699,17/5/2023,16:48,535.4725823,1,6.1,,
700,17/5/2023,16:54,539.4799764,1,6.1,,
701,17/5/2023,17:00,543.5071812,1,6.1,,
702,17/5/2023,17:06,547.5542441,1,6.1,,
703,17/5/2023,17:12,551.6212123,1,6.1,,
704,17/5/2023,17:18,555.7081332,1,6.1,,
705,17/5/2023,17:24,559.8150541,1,6.1,,
706,17/5/2023,17:30,563.9420221,1,6.1,,
707,17/5/2023,17:36,568.0890846,1,6.1,,
708,17/5/2023,17:42,572.2562889,1,6.1,,
709,17/5/2023,17:48,576.443682,1,6.1,,
710,17/5/2023,17:54,580.6513113,1,6.1,,
711,17/5/2023,18:00,584.8792239,1,6.1,,
712,17/5/2023,18:06,589.1274671,1,6.1,,
713,17/5/2023,18:12,593.3960879,1,6.1,,
714,17/5/2023,18:18,597.6851336,1,6.1,,
715,17/5/2023,18:24,601.9946513,1,6.1,,
716,17/5/2023,18:30,606.3246881,1,6.1,,
717,17/5/2023,18:36,610.6752912,1,6.1,,
718,17/5/2023,18:42,615.0465075,1,6.1,,
719,17/5/2023,18:48,619.4383844,1,6.1,,
720,17/5/2023,18:54,623.8509687,1,6.1,,
