No,Tanggal,Pukul,Jarak(m),Delhead,delV,Vw,s(JarakPandang) 
516,16/5/2023,22:30,2.764815016,0,6.1,,
517,16/5/2023,22:36,2.863548903,0,6.1,,
518,16/5/2023,22:42,2.964605768,0,6.1,,
519,16/5/2023,22:48,3.068012617,0,6.1,,
520,16/5/2023,22:54,3.173796457,0,6.1,,
521,16/5/2023,23:00,3.281984297,0,6.1,,
522,16/5/2023,23:06,3.392603141,0,6.1,,
523,16/5/2023,23:12,3.505679997,0,6.1,,
524,16/5/2023,23:18,3.621241872,0,6.1,,
525,16/5/2023,23:24,3.73931577,0,6.1,,
526,16/5/2023,23:30,3.8599287,0,6.1,,
527,16/5/2023,23:36,3.983107665,0,6.1,,
528,16/5/2023,23:42,4.108879672,0,6.1,,
529,16/5/2023,23:48,4.237271727,0,6.1,,
530,16/5/2023,23:54,4.368310835,0,6.1,,
531,17/5/2023,0:00,4.502024,0,6.1,,
532,17/5/2023,0:06,4.638438229,0,6.1,,
533,17/5/2023,0:12,4.952322015,42,6.1,,
534,17/5/2023,0:18,5.080307316,42,6.1,,
535,17/5/2023,0:24,5.214931582,42,6.1,,
536,17/5/2023,0:30,5.356329163,42,6.1,,
537,17/5/2023,0:36,5.504638015,42,6.1,,
538,17/5/2023,0:42,5.659999542,42,6.1,,
539,17/5/2023,0:48,5.822558445,42,6.1,,
540,17/5/2023,0:54,5.992462571,42,6.1,,
541,17/5/2023,1:00,6.169862764,42,6.1,,
542,17/5/2023,1:06,6.354912731,42,6.1,,
543,17/5/2023,1:12,6.5477689,42,6.1,,
544,17/5/2023,1:18,6.748590292,42,6.1,,
545,17/5/2023,1:24,6.957538391,42,6.1,,
546,17/5/2023,1:30,7.174777029,42,6.1,,
547,17/5/2023,1:36,7.400472262,42,6.1,,
548,17/5/2023,1:42,7.634792264,42,6.1,,
549,17/5/2023,1:48,7.877907216,42,6.1,,
550,17/5/2023,1:54,8.129989207,42,6.1,,
551,17/5/2023,2:00,8.391212134,42,6.1,,
552,17/5/2023,2:06,8.661751609,42,6.1,,
553,17/5/2023,2:12,8.941784875,42,6.1,,
554,17/5/2023,2:18,9.231490715,42,6.1,,
555,17/5/2023,2:24,9.531049375,42,6.1,,
556,17/5/2023,2:30,9.840642489,42,6.1,,
557,17/5/2023,2:36,10.16045301,42,6.1,,
558,17/5/2023,2:42,10.49066512,42,6.1,,
559,17/5/2023,2:48,10.8314642,42,6.1,,
560,17/5/2023,2:54,11.18303674,42,6.1,,
561,17/5/2023,3:00,11.54557029,42,6.1,,
562,17/5/2023,3:06,11.91925341,42,6.1,,
563,17/5/2023,3:12,12.30427561,42,6.1,,
564,17/5/2023,3:18,12.7008273,42,6.1,,
565,17/5/2023,3:24,13.10909974,42,6.1,,
566,17/5/2023,3:30,13.52928502,42,6.1,,
567,17/5/2023,3:36,13.96157597,42,6.1,,
568,17/5/2023,3:42,14.40616616,42,6.1,,
569,17/5/2023,3:48,14.86324987,42,6.1,,
570,17/5/2023,3:54,15.333022,42,6.1,,
571,17/5/2023,4:00,15.81567811,42,6.1,,
572,17/5/2023,4:06,16.31141431,42,6.1,,
573,17/5/2023,4:12,16.82042729,42,6.1,,
574,17/5/2023,4:18,17.34291428,42,6.1,,
575,17/5/2023,4:24,17.87907298,42,6.1,,
576,17/5/2023,4:30,18.42910161,42,6.1,,
577,17/5/2023,4:36,18.99319882,42,6.1,,
578,17/5/2023,4:42,19.57156367,42,6.1,,
579,17/5/2023,4:48,20.16439568,42,6.1,,
580,17/5/2023,4:54,20.77189471,42,6.1,,
581,17/5/2023,5:00,21.39426102,42,6.1,,
582,17/5/2023,5:06,22.0316952,42,6.1,,
583,17/5/2023,5:12,22.68439819,42,6.1,,
584,17/5/2023,5:18,23.35257123,42,6.1,,
585,17/5/2023,5:24,24.03641588,42,6.1,,
586,17/5/2023,5:30,24.73613397,42,6.1,,
587,17/5/2023,5:36,25.45192761,42,6.1,,
588,17/5/2023,5:42,26.18399917,42,6.1,,
589,17/5/2023,5:48,26.93255126,42,6.1,,
590,17/5/2023,5:54,27.69778673,42,6.1,,
591,17/5/2023,6:00,28.47990864,42,6.1,,
592,17/5/2023,6:06,29.27912029,42,6.1,,
593,17/5/2023,6:12,30.09562516,42,6.1,,
594,17/5/2023,6:18,30.92962692,42,6.1,,
595,17/5/2023,6:24,31.78132943,42,6.1,,
596,17/5/2023,6:30,32.65093674,42,6.1,,
597,17/5/2023,6:36,33.53865303,42,6.1,,
598,17/5/2023,6:42,34.44468267,42,6.1,,
599,17/5/2023,6:48,35.36923017,42,6.1,,
600,17/5/2023,6:54,36.31250019,42,6.1,,
601,17/5/2023,7:00,37.2746975,42,6.1,,
602,17/5/2023,7:06,38.25602704,42,6.1,,
603,17/5/2023,7:12,39.25669384,42,6.1,,
604,17/5/2023,7:18,40.27690306,42,6.1,,
605,17/5/2023,7:24,41.31685999,42,6.1,,
606,17/5/2023,7:30,42.37677001,42,6.1,,
607,17/5/2023,7:36,43.45683859,42,6.1,,
608,17/5/2023,7:42,44.55727133,42,6.1,,
609,17/5/2023,7:48,45.67827389,42,6.1,,
610,17/5/2023,7:54,46.82005204,42,6.1,,
611,17/5/2023,8:00,47.98281163,42,6.1,,
612,17/5/2023,8:06,49.16675859,42,6.1,,
613,17/5/2023,8:12,50.37209892,42,6.1,,
614,17/5/2023,8:18,51.5990387,42,6.1,,
615,17/5/2023,8:24,52.84778407,42,6.1,,
616,17/5/2023,8:30,54.11854125,42,6.1,,
617,17/5/2023,8:36,55.41151652,42,6.1,,
618,17/5/2023,8:42,56.72691621,42,6.1,,
619,17/5/2023,8:48,58.06494672,42,6.1,,
620,17/5/2023,8:54,59.42581448,42,6.1,,
621,17/5/2023,9:00,60.80972601,42,6.1,,
622,17/5/2023,9:06,62.21688784,42,6.1,,
623,17/5/2023,9:12,63.64750658,42,6.1,,
624,17/5/2023,9:18,65.10178886,42,6.1,,
625,17/5/2023,9:24,66.57994136,42,6.1,,
626,17/5/2023,9:30,68.0821708,42,6.1,,
627,17/5/2023,9:36,69.60868394,42,6.1,,
628,17/5/2023,9:42,71.15968757,42,6.1,,
629,17/5/2023,9:48,72.73538853,42,6.1,,
630,17/5/2023,9:54,74.33599367,42,6.1,,
631,17/5/2023,10:00,75.96170989,42,6.1,,
632,17/5/2023,10:06,77.6127441,42,6.1,,
633,17/5/2023,10:12,79.28930324,42,6.1,,
634,17/5/2023,10:18,80.9915943,42,6.1,,
635,17/5/2023,10:24,82.71982426,42,6.1,,
636,17/5/2023,10:30,84.47420015,42,6.1,,
637,17/5/2023,10:36,86.25492901,42,6.1,,
638,17/5/2023,10:42,88.0622179,42,6.1,,
639,17/5/2023,10:48,89.89627388,42,6.1,,
640,17/5/2023,10:54,91.75730408,42,6.1,,
641,17/5/2023,11:00,93.64551558,42,6.1,,
642,17/5/2023,11:06,95.56111553,42,6.1,,
643,17/5/2023,11:12,97.50431106,42,6.1,,
644,17/5/2023,11:18,99.47530933,42,6.1,,
645,17/5/2023,11:24,101.4743175,42,6.1,,
646,17/5/2023,11:30,103.5015428,42,6.1,,
647,17/5/2023,11:36,105.5571923,42,6.1,,
648,17/5/2023,11:42,107.6414733,42,6.1,,
649,17/5/2023,11:48,109.754593,42,6.1,,
650,17/5/2023,11:54,111.8967585,42,6.1,,
651,17/5/2023,12:00,114.0681772,42,6.1,,
652,17/5/2023,12:06,116.2690562,42,6.1,,
653,17/5/2023,12:12,118.4996028,42,6.1,,
654,17/5/2023,12:18,120.7600242,42,6.1,,
655,17/5/2023,12:24,123.0505276,42,6.1,,
656,17/5/2023,12:30,125.3713203,42,6.1,,
657,17/5/2023,12:36,127.7226095,42,6.1,,
658,17/5/2023,12:42,130.1046025,42,6.1,,
659,17/5/2023,12:48,132.5175065,42,6.1,,
660,17/5/2023,12:54,134.9615288,42,6.1,,
661,17/5/2023,13:00,137.4368766,42,6.1,,
662,17/5/2023,13:06,139.9437571,42,6.1,,
663,17/5/2023,13:12,142.4823776,42,6.1,,
664,17/5/2023,13:18,145.0529454,42,6.1,,
665,17/5/2023,13:24,147.6556677,42,6.1,,
666,17/5/2023,13:30,150.2907517,42,6.1,,
667,17/5/2023,13:36,152.9584046,42,6.1,,
668,17/5/2023,13:42,155.6588338,42,6.1,,
669,17/5/2023,13:48,158.3922463,42,6.1,,
670,17/5/2023,13:54,161.1588495,42,6.1,,
671,17/5/2023,14:00,163.9588505,42,6.1,,
672,17/5/2023,14:06,166.7924566,42,6.1,,
673,17/5/2023,14:12,169.659875,42,6.1,,
674,17/5/2023,14:18,172.5613128,42,6.1,,
675,17/5/2023,14:24,175.4969772,42,6.1,,
676,17/5/2023,14:30,178.4670756,42,6.1,,
677,17/5/2023,14:36,181.4718149,42,6.1,,
678,17/5/2023,14:42,184.5114024,42,6.1,,
679,17/5/2023,14:48,187.5860452,42,6.1,,
680,17/5/2023,14:54,190.6959505,42,6.1,,
681,17/5/2023,15:00,193.8413255,42,6.1,,
682,17/5/2023,15:06,197.0223772,42,6.1,,
683,17/5/2023,15:12,200.2393129,42,6.1,,
684,17/5/2023,15:18,203.4923395,42,6.1,,
685,17/5/2023,15:24,206.7816642,42,6.1,,
686,17/5/2023,15:30,210.1074942,42,6.1,,
687,17/5/2023,15:36,213.4700364,42,6.1,,
688,17/5/2023,15:42,216.8694979,42,6.1,,
689,17/5/2023,15:48,220.3060859,42,6.1,,
690,17/5/2023,15:54,223.7800073,42,6.1,,
691,17/5/2023,16:00,227.2914692,42,6.1,,
692,17/5/2023,16:06,230.8406787,42,6.1,,
693,17/5/2023,16:12,234.4278426,42,6.1,,
694,17/5/2023,16:18,238.0531681,42,6.1,,
695,17/5/2023,16:24,241.7168621,42,6.1,,
696,17/5/2023,16:30,245.4191315,42,6.1,,
697,17/5/2023,16:36,249.1601834,42,6.1,,
698,17/5/2023,16:42,252.9402247,42,6.1,,
699,17/5/2023,16:48,256.7594623,42,6.1,,
700,17/5/2023,16:54,260.6181031,42,6.1,,
701,17/5/2023,17:00,264.5163541,42,6.1,,
702,17/5/2023,17:06,268.4544221,42,6.1,,
703,17/5/2023,17:12,272.4325139,42,6.1,,
704,17/5/2023,17:18,276.4508365,42,6.1,,
705,17/5/2023,17:24,280.5095968,42,6.1,,
706,17/5/2023,17:30,284.6090014,42,6.1,,
707,17/5/2023,17:36,288.7492573,42,6.1,,
708,17/5/2023,17:42,292.9305711,42,6.1,,
709,17/5/2023,17:48,297.1531498,42,6.1,,
710,17/5/2023,17:54,301.4172001,42,6.1,,
711,17/5/2023,18:00,305.7229287,42,6.1,,
712,17/5/2023,18:06,310.0705424,42,6.1,,
713,17/5/2023,18:12,314.4602478,42,6.1,,
714,17/5/2023,18:18,318.8922516,42,6.1,,
715,17/5/2023,18:24,323.3667607,42,6.1,,
716,17/5/2023,18:30,327.8839815,42,6.1,,
717,17/5/2023,18:36,332.4441208,42,6.1,,
718,17/5/2023,18:42,337.0473852,42,6.1,,
719,17/5/2023,18:48,341.6939812,42,6.1,,
720,17/5/2023,18:54,346.3841156,42,6.1,,
