No,Tanggal,Pukul,Jarak(m),Delhead,delV,Vw,s(JarakPandang) 
498,16/5/2023,20:42,1365.401507,271,-6.1,,
499,16/5/2023,20:48,1379.176914,271,-6.1,,
500,16/5/2023,20:54,1393.045523,271,-6.1,,
501,16/5/2023,21:00,1407.007645,271,-6.1,,
502,16/5/2023,21:06,1421.06359,271,-6.1,,
503,16/5/2023,21:12,1435.213668,271,-6.1,,
504,16/5/2023,21:18,1449.458189,271,-6.1,,
505,16/5/2023,21:24,1463.797463,271,-6.1,,
506,16/5/2023,21:30,1478.231799,271,-6.1,,
507,16/5/2023,21:36,1492.761507,271,-6.1,,
508,16/5/2023,21:42,1507.386898,271,-6.1,,
509,16/5/2023,21:48,1522.108279,271,-6.1,,
510,16/5/2023,21:54,1536.92596,271,-6.1,,
511,16/5/2023,22:00,1551.840251,271,-6.1,,
512,16/5/2023,22:06,1566.851461,271,-6.1,,
513,16/5/2023,22:12,1581.959898,271,-6.1,,
514,16/5/2023,22:18,1597.165872,271,-6.1,,
515,16/5/2023,22:24,1612.469691,271,-6.1,,
516,16/5/2023,22:30,1627.871664,271,-6.1,,
517,16/5/2023,22:36,1643.3721,271,-6.1,,
518,16/5/2023,22:42,1658.971306,271,-6.1,,
519,16/5/2023,22:48,1674.669591,271,-6.1,,
520,16/5/2023,22:54,1690.467264,271,-6.1,,
521,16/5/2023,23:00,1706.364633,271,-6.1,,
522,16/5/2023,23:06,1722.362004,271,-6.1,,
523,16/5/2023,23:12,1738.459688,271,-6.1,,
524,16/5/2023,23:18,1754.65799,271,-6.1,,
525,16/5/2023,23:24,1770.957219,271,-6.1,,
526,16/5/2023,23:30,1787.357683,271,-6.1,,
527,16/5/2023,23:36,1803.859688,271,-6.1,,
528,16/5/2023,23:42,1820.463542,271,-6.1,,
529,16/5/2023,23:48,1837.169553,271,-6.1,,
530,16/5/2023,23:54,1853.978027,271,-6.1,,
531,17/5/2023,0:00,1870.889271,271,-6.1,,
532,17/5/2023,0:06,1887.903592,271,-6.1,,
533,17/5/2023,0:12,1905.021298,271,-6.1,,
534,17/5/2023,0:18,1922.242693,271,-6.1,,
535,17/5/2023,0:24,1939.568086,271,-6.1,,
536,17/5/2023,0:30,1956.997783,271,-6.1,,
537,17/5/2023,0:36,1974.532089,271,-6.1,,
538,17/5/2023,0:42,1992.171311,271,-6.1,,
539,17/5/2023,0:48,2009.915755,271,-6.1,,
540,17/5/2023,0:54,2027.765728,271,-6.1,,
541,17/5/2023,1:00,2045.721533,271,-6.1,,
542,17/5/2023,1:06,2063.783479,271,-6.1,,
543,17/5/2023,1:12,2081.951869,271,-6.1,,
544,17/5/2023,1:18,2100.22701,271,-6.1,,
545,17/5/2023,1:24,2118.609207,271,-6.1,,
546,17/5/2023,1:30,2137.098765,271,-6.1,,
547,17/5/2023,1:36,2155.695989,271,-6.1,,
548,17/5/2023,1:42,2174.401185,271,-6.1,,
549,17/5/2023,1:48,2193.214656,271,-6.1,,
550,17/5/2023,1:54,2212.136709,271,-6.1,,
551,17/5/2023,2:00,2231.167647,271,-6.1,,
552,17/5/2023,2:06,2250.307775,271,-6.1,,
553,17/5/2023,2:12,2269.557398,271,-6.1,,
554,17/5/2023,2:18,2288.91682,271,-6.1,,
555,17/5/2023,2:24,2308.386344,271,-6.1,,
556,17/5/2023,2:30,2327.966276,271,-6.1,,
557,17/5/2023,2:36,2347.656918,271,-6.1,,
558,17/5/2023,2:42,2367.458575,271,-6.1,,
559,17/5/2023,2:48,2387.371551,271,-6.1,,
560,17/5/2023,2:54,2407.396149,271,-6.1,,
561,17/5/2023,3:00,2427.532672,271,-6.1,,
562,17/5/2023,3:06,2447.781423,271,-6.1,,
563,17/5/2023,3:12,2468.142707,271,-6.1,,
564,17/5/2023,3:18,2488.616826,271,-6.1,,
565,17/5/2023,3:24,2509.204083,271,-6.1,,
566,17/5/2023,3:30,2529.904781,271,-6.1,,
567,17/5/2023,3:36,2550.719222,271,-6.1,,
568,17/5/2023,3:42,2571.647709,271,-6.1,,
569,17/5/2023,3:48,2592.690545,271,-6.1,,
570,17/5/2023,3:54,2613.848032,271,-6.1,,
571,17/5/2023,4:00,2635.120472,271,-6.1,,
572,17/5/2023,4:06,2656.508168,271,-6.1,,
573,17/5/2023,4:12,2678.01142,271,-6.1,,
574,17/5/2023,4:18,2699.630532,271,-6.1,,
575,17/5/2023,4:24,2721.365804,271,-6.1,,
576,17/5/2023,4:30,2743.217539,271,-6.1,,
577,17/5/2023,4:36,2765.186038,271,-6.1,,
578,17/5/2023,4:42,2787.271601,271,-6.1,,
579,17/5/2023,4:48,2809.474532,271,-6.1,,
580,17/5/2023,4:54,2831.795129,271,-6.1,,
581,17/5/2023,5:00,2854.233695,271,-6.1,,
582,17/5/2023,5:06,2876.790531,271,-6.1,,
583,17/5/2023,5:12,2899.465936,271,-6.1,,
584,17/5/2023,5:18,2922.260212,271,-6.1,,
585,17/5/2023,5:24,2945.173659,271,-6.1,,
586,17/5/2023,5:30,2968.206577,271,-6.1,,
587,17/5/2023,5:36,2991.359267,271,-6.1,,
588,17/5/2023,5:42,3014.632029,271,-6.1,,
589,17/5/2023,5:48,3038.025162,271,-6.1,,
590,17/5/2023,5:54,3061.538966,271,-6.1,,
591,17/5/2023,6:00,3085.173742,271,-6.1,,
592,17/5/2023,6:06,3108.929788,271,-6.1,,
593,17/5/2023,6:12,3132.807404,271,-6.1,,
594,17/5/2023,6:18,3156.806889,271,-6.1,,
595,17/5/2023,6:24,3180.928543,271,-6.1,,
596,17/5/2023,6:30,3205.172664,271,-6.1,,
597,17/5/2023,6:36,3229.539552,271,-6.1,,
598,17/5/2023,6:42,3254.029505,271,-6.1,,
599,17/5/2023,6:48,3278.642822,271,-6.1,,
600,17/5/2023,6:54,3303.379801,271,-6.1,,
601,17/5/2023,7:00,3328.240741,271,-6.1,,
602,17/5/2023,7:06,3353.225939,271,-6.1,,
603,17/5/2023,7:12,3378.335695,271,-6.1,,
604,17/5/2023,7:18,3403.570306,271,-6.1,,
605,17/5/2023,7:24,3428.93007,271,-6.1,,
606,17/5/2023,7:30,3454.415284,271,-6.1,,
607,17/5/2023,7:36,3480.026247,271,-6.1,,
608,17/5/2023,7:42,3505.763255,271,-6.1,,
609,17/5/2023,7:48,3531.626606,271,-6.1,,
610,17/5/2023,7:54,3557.616598,271,-6.1,,
611,17/5/2023,8:00,3583.733526,271,-6.1,,
612,17/5/2023,8:06,3609.977689,271,-6.1,,
613,17/5/2023,8:12,3636.349382,271,-6.1,,
614,17/5/2023,8:18,3662.848903,271,-6.1,,
615,17/5/2023,8:24,3689.476548,271,-6.1,,
616,17/5/2023,8:30,3716.232614,271,-6.1,,
617,17/5/2023,8:36,3743.117396,271,-6.1,,
618,17/5/2023,8:42,3770.131191,271,-6.1,,
619,17/5/2023,8:48,3797.274294,271,-6.1,,
620,17/5/2023,8:54,3824.547003,271,-6.1,,
621,17/5/2023,9:00,3851.949611,271,-6.1,,
622,17/5/2023,9:06,3879.482415,271,-6.1,,
623,17/5/2023,9:12,3907.14571,271,-6.1,,
624,17/5/2023,9:18,3934.939792,271,-6.1,,
625,17/5/2023,9:24,3962.864956,271,-6.1,,
626,17/5/2023,9:30,3990.921496,271,-6.1,,
627,17/5/2023,9:36,4019.109707,271,-6.1,,
628,17/5/2023,9:42,4047.429885,271,-6.1,,
629,17/5/2023,9:48,4075.882324,271,-6.1,,
630,17/5/2023,9:54,4104.467317,271,-6.1,,
631,17/5/2023,10:00,4133.185161,271,-6.1,,
632,17/5/2023,10:06,4162.036148,271,-6.1,,
633,17/5/2023,10:12,4191.020573,271,-6.1,,
634,17/5/2023,10:18,4220.13873,271,-6.1,,
635,17/5/2023,10:24,4249.390912,271,-6.1,,
636,17/5/2023,10:30,4278.777413,271,-6.1,,
637,17/5/2023,10:36,4308.298527,271,-6.1,,
638,17/5/2023,10:42,4337.954547,271,-6.1,,
639,17/5/2023,10:48,4367.745765,271,-6.1,,
640,17/5/2023,10:54,4397.672476,271,-6.1,,
641,17/5/2023,11:00,4427.734972,271,-6.1,,
642,17/5/2023,11:06,4457.933545,271,-6.1,,
643,17/5/2023,11:12,4488.268489,271,-6.1,,
644,17/5/2023,11:18,4518.740096,271,-6.1,,
645,17/5/2023,11:24,4549.348658,271,-6.1,,
646,17/5/2023,11:30,4580.094468,271,-6.1,,
647,17/5/2023,11:36,4610.977816,271,-6.1,,
648,17/5/2023,11:42,4641.998997,271,-6.1,,
649,17/5/2023,11:48,4673.1583,271,-6.1,,
650,17/5/2023,11:54,4704.456019,271,-6.1,,
651,17/5/2023,12:00,4735.892443,271,-6.1,,
652,17/5/2023,12:06,4767.467865,271,-6.1,,
653,17/5/2023,12:12,4799.182576,271,-6.1,,
654,17/5/2023,12:18,4831.036867,271,-6.1,,
655,17/5/2023,12:24,4863.031029,271,-6.1,,
656,17/5/2023,12:30,4895.165352,271,-6.1,,
657,17/5/2023,12:36,4927.440127,271,-6.1,,
658,17/5/2023,12:42,4959.855645,271,-6.1,,
659,17/5/2023,12:48,4992.412195,271,-6.1,,
660,17/5/2023,12:54,5025.110069,271,-6.1,,
661,17/5/2023,13:00,5057.949556,271,-6.1,,
662,17/5/2023,13:06,5090.930946,271,-6.1,,
663,17/5/2023,13:12,5124.054528,271,-6.1,,
664,17/5/2023,13:18,5157.320593,271,-6.1,,
665,17/5/2023,13:24,5190.72943,271,-6.1,,
666,17/5/2023,13:30,5224.281327,271,-6.1,,
667,17/5/2023,13:36,5257.976575,271,-6.1,,
668,17/5/2023,13:42,5291.815462,271,-6.1,,
669,17/5/2023,13:48,5325.798277,271,-6.1,,
670,17/5/2023,13:54,5359.925309,271,-6.1,,
671,17/5/2023,14:00,5394.196846,271,-6.1,,
672,17/5/2023,14:06,5428.613177,271,-6.1,,
673,17/5/2023,14:12,5463.17459,271,-6.1,,
674,17/5/2023,14:18,5497.881372,271,-6.1,,
675,17/5/2023,14:24,5532.733813,271,-6.1,,
676,17/5/2023,14:30,5567.7322,271,-6.1,,
677,17/5/2023,14:36,5602.87682,271,-6.1,,
678,17/5/2023,14:42,5638.167961,271,-6.1,,
679,17/5/2023,14:48,5673.60591,271,-6.1,,
680,17/5/2023,14:54,5709.190955,271,-6.1,,
681,17/5/2023,15:00,5744.923382,271,-6.1,,
682,17/5/2023,15:06,5780.803479,271,-6.1,,
683,17/5/2023,15:12,5816.831532,271,-6.1,,
684,17/5/2023,15:18,5853.007828,271,-6.1,,
685,17/5/2023,15:24,5889.332653,271,-6.1,,
686,17/5/2023,15:30,5925.806294,271,-6.1,,
687,17/5/2023,15:36,5962.429037,271,-6.1,,
688,17/5/2023,15:42,5999.201167,271,-6.1,,
689,17/5/2023,15:48,6036.12297,271,-6.1,,
690,17/5/2023,15:54,6073.194733,271,-6.1,,
691,17/5/2023,16:00,6110.416741,271,-6.1,,
692,17/5/2023,16:06,6147.789278,271,-6.1,,
693,17/5/2023,16:12,6185.312631,271,-6.1,,
694,17/5/2023,16:18,6222.987085,271,-6.1,,
695,17/5/2023,16:24,6260.812924,271,-6.1,,
696,17/5/2023,16:30,6298.790432,271,-6.1,,
697,17/5/2023,16:36,6336.919896,271,-6.1,,
698,17/5/2023,16:42,6375.201598,271,-6.1,,
699,17/5/2023,16:48,6413.635824,271,-6.1,,
700,17/5/2023,16:54,6452.222858,271,-6.1,,
701,17/5/2023,17:00,6490.962983,271,-6.1,,
702,17/5/2023,17:06,6529.856483,271,-6.1,,
703,17/5/2023,17:12,6568.903642,271,-6.1,,
704,17/5/2023,17:18,6608.104744,271,-6.1,,
705,17/5/2023,17:24,6647.460072,271,-6.1,,
706,17/5/2023,17:30,6686.969908,271,-6.1,,
707,17/5/2023,17:36,6726.634537,271,-6.1,,
708,17/5/2023,17:42,6766.454241,271,-6.1,,
709,17/5/2023,17:48,6806.429303,271,-6.1,,
710,17/5/2023,17:54,6846.560005,271,-6.1,,
711,17/5/2023,18:00,6886.846629,271,-6.1,,
712,17/5/2023,18:06,6927.289459,271,-6.1,,
713,17/5/2023,18:12,6967.888776,271,-6.1,,
714,17/5/2023,18:18,7008.644861,271,-6.1,,
715,17/5/2023,18:24,7049.557997,271,-6.1,,
716,17/5/2023,18:30,7090.628466,271,-6.1,,
717,17/5/2023,18:36,7131.856549,271,-6.1,,
718,17/5/2023,18:42,7173.242526,271,-6.1,,
719,17/5/2023,18:48,7214.78668,271,-6.1,,
720,17/5/2023,18:54,7256.489291,271,-6.1,,
